message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,461153])";"30";"turtlesim2.sim";"1727001753.023676713";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,461153])";"30";"turtlesim1.sim";"1727001753.017694464";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,441372])";"30";"turtlesim3.sim";"1727001753.016013499";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,441372])";"30";"turtlesim2.sim";"1727001753.006978600";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,441372])";"30";"turtlesim1.sim";"1727001753.002111225";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,421590])";"30";"turtlesim3.sim";"1727001753.000262669";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,421590])";"30";"turtlesim2.sim";"1727001752.991196456";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,421590])";"30";"turtlesim1.sim";"1727001752.985499106";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,401809])";"30";"turtlesim3.sim";"1727001752.984437617";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,401809])";"30";"turtlesim2.sim";"1727001752.975399211";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,401809])";"30";"turtlesim1.sim";"1727001752.969942142";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,382028])";"30";"turtlesim3.sim";"1727001752.968717676";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,382028])";"30";"turtlesim2.sim";"1727001752.959654256";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,382028])";"30";"turtlesim1.sim";"1727001752.954354652";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,362246])";"30";"turtlesim3.sim";"1727001752.952058813";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,362246])";"30";"turtlesim2.sim";"1727001752.942795271";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,362246])";"30";"turtlesim1.sim";"1727001752.937750973";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,342465])";"30";"turtlesim3.sim";"1727001752.936281959";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,342465])";"30";"turtlesim2.sim";"1727001752.927125282";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,342465])";"30";"turtlesim1.sim";"1727001752.922178209";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,322684])";"30";"turtlesim3.sim";"1727001752.920466567";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,322684])";"30";"turtlesim2.sim";"1727001752.911550358";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,322684])";"30";"turtlesim1.sim";"1727001752.905517443";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,302902])";"30";"turtlesim3.sim";"1727001752.903822348";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,302902])";"30";"turtlesim2.sim";"1727001752.894994707";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,302902])";"30";"turtlesim1.sim";"1727001752.889896851";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,283121])";"30";"turtlesim3.sim";"1727001752.888154912";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,283121])";"30";"turtlesim2.sim";"1727001752.879362825";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,283121])";"30";"turtlesim1.sim";"1727001752.874206497";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,263340])";"30";"turtlesim3.sim";"1727001752.872591060";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,263340])";"30";"turtlesim2.sim";"1727001752.863650046";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,263340])";"30";"turtlesim1.sim";"1727001752.857632293";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,243558])";"30";"turtlesim3.sim";"1727001752.856032970";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,243558])";"30";"turtlesim2.sim";"1727001752.846880978";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,243558])";"30";"turtlesim1.sim";"1727001752.842058884";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,223777])";"30";"turtlesim3.sim";"1727001752.840429593";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,223777])";"30";"turtlesim2.sim";"1727001752.831135903";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,223777])";"30";"turtlesim1.sim";"1727001752.825487933";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,203996])";"30";"turtlesim3.sim";"1727001752.824680767";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,203996])";"30";"turtlesim2.sim";"1727001752.815344662";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,025154, y=2,203996])";"30";"turtlesim1.sim";"1727001752.809744808";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,001188, y=2,184214])";"30";"turtlesim3.sim";"1727001752.808045312";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,001188, y=2,184214])";"30";"turtlesim2.sim";"1727001752.799667463";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,001188, y=2,184214])";"30";"turtlesim1.sim";"1727001752.794099488";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,215513, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.296287945";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,215513, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.287511843";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,215513, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.282084048";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,244711, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.280626685";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,244711, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.270775562";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,244711, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.265485181";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,273909, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.264059923";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,273909, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.255213530";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,273909, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.249790016";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,303107, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.248279087";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,303107, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.239538016";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,303107, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.234253970";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,332305, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.232508626";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,332305, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.222966858";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,332305, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.217666154";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,361503, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.216797437";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,361503, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.207421586";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,361503, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.201969751";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,390701, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.199855935";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,390701, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.190796922";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,390701, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.186264591";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,419899, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.184392605";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,419899, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.175158731";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,419899, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.169684878";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,449097, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.167851378";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,449097, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.159517964";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,449097, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.154045295";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,478295, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.152356319";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,478295, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.142930831";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,478295, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.137467267";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,507493, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.135890793";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,507493, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.127284942";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,507493, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.121898519";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,536691, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.120341508";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,536691, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.111743218";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,536691, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.106316872";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,565889, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.103834847";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,565889, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.095129849";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,565889, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.089730442";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,595087, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.088262745";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,595087, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.079519742";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,595087, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.074184842";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,624285, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.072532626";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,624285, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.062819202";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,624285, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.057664416";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,653483, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.055880785";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,653483, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.047068146";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,653483, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.042090334";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,682681, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.040275552";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,682681, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.031316696";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,682681, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.025527472";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,711879, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.024661351";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,711879, y=-0,013095])";"30";"turtlesim2.sim";"1727001750.015706059";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,711879, y=-0,013095])";"30";"turtlesim1.sim";"1727001750.010037672";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,741077, y=-0,013095])";"30";"turtlesim3.sim";"1727001750.008100769";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,741077, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.999060056";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,741077, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.993434187";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,770275, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.992495751";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,770275, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.983507760";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,770275, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.977883522";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,799473, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.975990698";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,799473, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.966837936";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,799473, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.962310976";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,828671, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.960440960";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,828671, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.951181226";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,828671, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.945725045";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,857869, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.943874073";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,857869, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.935565663";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,857869, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.930182083";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,887067, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.928299223";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,887067, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.919039022";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,887067, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.913635962";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,916265, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.912762045";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,916265, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.903385889";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,916265, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.898019763";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,945463, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.896148870";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,945463, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.886753784";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,945463, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.882387697";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,974661, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.880550313";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,974661, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.871191732";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,974661, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.865810887";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,003859, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.863888178";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,003859, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.855644054";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,003859, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.850187537";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,033057, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.848182561";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,033057, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.839115713";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4,033057, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.833511409";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
